agency_code,agency_name,agency_address,agency_contact_peple,agency_phone,agency_certify,agency_gov,agency_doc,agency_starttime,agency_boss,agency_asset,agency_structrue,agency_accountor,agency_child,agency_partner,agency_cpa,agency_stuff,agency_totalcpa,agency_totalstuff
12010039,天津恒汇联合会计师事务所（普通合伙）,天津市和平区南京路125号第五大道商业街1100,王天予,27319498  13821012030,12010039,天津财政局/厅,津财会（2016）15号,2016-02-26,刘颖,50.0,普通合伙,刘颖,0,2,11,26,11,26
12010038,天津时霖联合会计师事务所（普通合伙）,天津市和平区湖北路16号茂申大厦326室,梁新,13602050208,12010038,天津财政局/厅,津财会（2015）114号,2015-11-19,梁新,100.0,普通合伙,梁新,0,2,3,0,3,0
12000021,天津市津祥有限责任会计师事务所,天津市和平区卫津路127号财富大厦B座301,张涛,022-23045665,12000021,市财政局,财会协〔1999〕78号,1999-12-28,王群,50.0,有限责任,王群,0,5,7,15,7,15
11010292,北京中评捷诚会计师事务所（普通合伙）,北京市西城区阜外月坛北小街13号中船宾馆8321室,姬奡鸫,18031699774,11010292,北京财政局/厅,京财会许可（2018）0012号,2018-09-26,石桂芳,0.0,普通合伙,石桂芳,0,0,3,0,3,0
12000015,天津市瑞泰有限责任会计师事务所,天津市和平区卫津路与电台道交口佳怡公寓4号楼2门1302,刘春萍,022-85681757,12000015,市财政局,财会协〔1999〕51号,1999-12-01,赵继萍,50.0,有限责任,赵继萍,0,5,8,19,8,19
11010299,北京舜诚金荣会计师事务所（普通合伙）,北京市丰台区大成路28号院3号楼3层317,郭学勤,010-58493299,11010299,北京财政局/厅,京财会许可【2018】0020号,2018-11-14,郭学勤,0.0,普通合伙,郭学勤,0,0,2,0,2,0
11010296,北京金马威会计师事务所（普通合伙）,北京市海淀区北三环西路32号楼11层1102,甄黎莹,010-62115713-818,11010296,北京财政局/厅,R	京财会许可【2018】0017号,2018-11-08,甄黎莹,0.0,普通合伙,甄黎莹,0,2,3,0,3,0
12000014,天津超杰会计师事务所有限责任公司,天津市武清区京滨工业园京滨睿城4号楼304室-74（集中办公区）,王丹,022-28336569,12000014,市财政局,财会协〔1999〕83号,1999-12-30,张昭军,50.0,有限责任,张昭军,0,5,11,14,11,14
12000006,天津正则有限责任会计师事务所,天津市和平区卫津路与电台道交口佳怡国际商务广场D座2－1401,陈刚,022-27838938,12000006,市财政局,财会协〔1999〕25号,2019-07-21,王玉兰,50.0,有限责任,王玉兰,0,5,11,31,11,31
12000011,天津中企华有限责任会计师事务所,天津市和平区和平路20号保利香槟国际1-1-703室,郭宝建,022-23395226,12000011,市财政局,财会协〔1999〕69,1999-12-27,郭宝建,50.0,有限责任,郭宝建,0,5,7,6,7,6
11010295,北京企维会计师事务所（普通合伙）,北京市海淀区复兴路12号恩菲科技大厦A827,李杰,010-56236676,11010295,北京财政局/厅,京财会许可【2018】0021号,2018-11-05,李杰,30.0,普通合伙,李杰,0,0,2,0,2,0
11010294,北京天可盛合会计师事务所（普通合伙）,北京市朝阳区慧忠北里110号楼1502,李金奎,010-64859188,11010294,北京财政局/厅,京财会许可【2018】0018号,2018-11-05,李金奎,0.0,普通合伙,李金奎,0,0,4,0,4,0
11010293,北京誉恒会计师事务所（普通合伙）,北京市朝阳区王四营官庄大队唐家坟村(北京王府井百货(集团)股份有限公司仓库)15幢3层1551,刘德彰,13911602429,11010293,北京财政局/厅,京财会许可【2018】0015号,2018-11-05,刘德彰,100.0,普通合伙,刘德彰,0,0,2,0,2,0
12000013,天津诚泰有限责任会计师事务所,天津开发区广场东路20号滨海金融街E3-c-607室,柴丽萍,022-66282797,12000013,市财政局,财会协〔1999〕39号,1999-11-19,史金梁,50.0,有限责任,史金梁,0,5,8,12,8,12
12000009,天津中审联有限责任会计师事务所,天津市和平区西康路37号赛顿商务中心C座21层,黄娟,022-26214049,12000009,市财政局,津财会协〔2001〕8号,2001-06-26,杜德库,200.0,有限责任,杜德库,9,10,73,33,155,167
12000010,天津市正泰有限责任会计师事务所,天津市和平区福安大街万兆产业大厦A座1802,宋爱清,022-27314091,12000010,市财政局,财会协〔1999〕27号,1999-08-13,李明,100.0,有限责任,李明,0,5,25,29,25,29
11020010,北京瑞桐会计师事务所（普通合伙）,北京市通州区中山街52号院3号楼6单元201,张进祥,010-89504121,11020010,北京财政局/厅,京财会许可【2017】0050号,2017-11-13,张进祥,0.0,普通合伙,张进祥,0,0,2,0,2,0
11020009,北京威正普嘉会计师事务所（普通合伙）,北京市昌平区城北街道西关路20号4号楼12层4-1506,赵嘉澎,010-89765801  13716542140,11020009,北京财政局/厅,京财会许可【2017】0051号,2017-11-14,韩永清,0.0,普通合伙,韩永清,0,0,3,0,3,0
11020007,北京兴泽会计师事务所（普通合伙）,北京市大兴区天水大街46号院3号楼7层（07）708,谢莉,18519910619,11020007,北京财政局/厅,京财会许可【2017】0028号,2017-07-21,刘宪杰,0.0,普通合伙,刘宪杰,0,0,2,0,2,0
11020006,北京颐君会计师事务所（普通合伙）,北京市顺义区南法信镇金关北二路2号院2号楼6层637室,钱小京,010-82102187,11020006,北京财政局/厅,京财会许可[2017]0013号,42200-03-13,钱小京,0.0,普通合伙,钱小京,0,2,2,4,2,4
12000054,天津市新华有限责任会计师事务所,天津市和平区郑州道20号,朴晓琼,022-23397127,12000054,市财政局,财会协〔1999〕82号,1999-12-29,张梅,200.0,有限责任,张梅,0,8,42,27,42,27
11020008,北京永晴会计师事务所（普通合伙）,北京市顺义区天竺镇天竺大街12号院1幢1层101,张磊,18210179951,11020008,北京财政局/厅,京财会许可【2017】0030号,2017-07-21,张磊,0.0,普通合伙,张磊,0,0,2,0,2,0
12000050,天津市博达有限责任会计师事务所,天津市河西区下瓦房恒华大厦2座1-2501,李秀云,022-58852528,12000050,市财政局,财会协〔1999〕80号,1999-12-29,程艳国,100.0,有限责任,程艳国,0,4,9,13,9,13
12000049,天津丽达有限责任会计师事务所,天津市东丽区跃进路与津塘路交口嘉德大厦B座501室,常庆平,022-24958200,12000049,市财政局,财会协〔1999〕76号,1999-12-28,常庆平,50.0,有限责任,常庆平,0,5,10,15,10,15
12000053,天津津北有限责任会计师事务所,天津市南开科研西路2号金辉大厦2层1－8号,王锡敦,022-87896038,12000053,市财政局,财会协〔1999〕85号,1999-12-30,王锡敦,100.0,有限责任,王锡敦,0,5,45,38,45,38
12000052,天津市广远有限责任会计师事务所,天津市东丽区一纬路香港花园A区海棠道12号,邹淑华,022-24934279,12000052,市财政局,财会协〔1999〕81号,1999-12-29,邹淑华,100.0,有限责任,邹淑华,0,6,22,25,22,25
12000040,天津南华有限责任会计师事务所,天津市津南区咸水沽镇艺树澜庭1-1-603,赵吉庆,022-28392135,12000040,市财政局,财会协〔1999〕45号,1999-11-26,赵吉庆,100.0,有限责任,赵吉庆,0,5,9,12,9,12
12000043,天津凤城有限责任会计师事务所,天津市和平区南京路305经济联合中心大厦20层,藏永安,022-23086878,12000043,市财政局,财会协〔1999〕52号,1999-12-03,臧永安,50.0,有限责任,藏永安,0,5,16,23,16,23
12000047,天津立信会计师事务所有限公司,天津市和平区西康路33号康岳大厦B座8层,周芷莹,022-23358920,12000047,市财政局,财会协〔1999〕74号,1999-12-28,高国琪,50.0,有限责任,高国琪,0,5,56,119,56,119
12000045,天津市永信有限责任会计师事务所,天津市河北区昆纬路河北新闻大厦403室,孙建国,022-26351307,12000045,市财政局,财会协〔1999〕73号,1999-12-28,孙建国,50.0,有限责任,孙建国,0,5,6,13,6,13
12000027,天津市路达有限责任会计师事务所,天津市南开区时代奥城国际写字楼C7北楼7层713-715室,常韦,022-23256600,12000027,市财政局,财会协〔1999〕59号,1999-12-14,孙宇林,50.0,有限责任,孙宇林,0,6,7,14,7,14
12000026,天津国财有限责任会计师事务所,天津市武清区雍阳西道远通大厦607-611室,王磊,13920852598,12000026,市财政局,财会协〔1999〕64号,1999-12-17,张晓明,50.0,有限责任,张晓明,0,5,10,14,10,14
12000079,天津市津审会计师事务所有限责任公司,天津市河西区乐园道银行大厦2203,刘杰英,022-23255658,12000079,天津市财政局,津财会〔2005〕17号,2005-08-26,刘杰英,50.0,有限责任,刘杰英,0,5,7,2,7,2
12000078,天津腾尚会计师事务所有限公司,天津市南开区奥城商业广场C4座620-621室,王翠香,"022-23384778,13902076229",12000078,天津市财政局,津财会〔2005〕9号,2005-04-12,王翠香,50.0,有限责任,王翠香,0,5,6,14,6,14
12000077,天津宏源会计师事务所有限公司,北辰京津路仓生大厦B区8层,吕建凤,022-26392072,12000077,天津市财政局,津财会〔2004〕27号,2004-12-08,吕建凤,50.0,有限责任,吕建风,0,5,9,31,9,31
12000074,天津天授会计师事务所有限责任公司,天津市和平区庆善大街70号金茂大厦2－2803,潘艺,022-23551380 13920692795,12000074,天津市财政局,津财会〔2004〕16号,2004-08-11,李伟杰,50.0,有限责任,李伟杰,0,5,10,18,10,18
12000073,天津市灏通会计师事务所有限公司,天津市河北区鸿顺里街北六马路69号诺城广场1号楼-808,李岚,022-24566668,12000073,天津市财政局,津财会〔2004〕14号,2004-07-29,李岚,100.0,有限责任,李岚,0,5,15,15,15,15
12000070,天津祥和会计师事务所有限责任公司,天津市红桥区大丰路水游城商务区安顺大厦四号楼五层502室,张云茹,022-26515798,12000070,天津市财政局,津财会〔2004〕13号,2004-07-21,张云茹,50.0,有限责任,张云茹,0,6,15,0,15,0
12000069,天津市诺晟诚会计师事务所有限公司,天津市武清区杨村君利商厦D座506,白俊宇,59615963,12000069,天津市财政局,津财会〔2004〕8号,2004-07-14,王桂军,30.0,有限责任,王桂军,0,5,8,12,8,12
12000068,天津安恒会计师事务所有限责任公司,天津市和平区解放北路72号津工大厦206-207室,马玲新,022-23030350,12000068,天津市财政局,津财会〔2004〕9号,2004-07-14,马玲新,100.0,有限责任,甄福生,0,5,12,1,12,1
12000067,天津天通泰和会计师事务所有限责任公司,天津市河西区大沽南路国华大厦815室,阎淑霞,13602003096 23282898,12000067,天津市财政局,津财会〔2004〕12号,2004-07-14,阎淑霞,200.0,有限责任,阎淑霞,0,5,40,12,40,12
12000065,天津市中大会计师事务所有限责任公司,天津市河西区体院北环湖中路10号梧桐大厦10楼B座,邱丽珠,022-23528231,12000065,天津市财政局,津财会〔2004〕4号,2004-03-24,邱丽珠,100.0,有限责任,邱丽珠,0,5,7,27,7,27
12000059,天津市安泰有限责任会计师事务所,天津市武清区杨村镇保利北区27-2-1001,李兵,022-22258523  13920773178,12000059,市财政局,财会协〔1999〕90号,1999-12-30,季广泽,50.0,有限责任,季广泽,0,5,12,11,12,11
12000056,天津广信有限责任会计师事务所,天津市河西区围堤道146号华盛广场B座30层,邢颖,022-88238816,12000056,市财政局,财会协〔1999〕66号,1999-12-23,刘静,500.0,有限责任,刘静,0,6,66,23,66,23
12000055,天津市津联有限责任会计师事务所,天津市和平区新兴路52号都市花园大厦1605,严浩强,022-27816479,12000055,市财政局,财会协〔1999〕91号,1999-12-30,马炎,200.0,有限责任,马焱,0,5,29,29,29,29
12010017,天津奥斯特会计师事务所,南开区卫津路18号新都大厦A座1410室,杨平,58786991,12010017,天津财政局/厅,津财会（2008）34号,2008-11-21,杨平,30.0,普通合伙,杨平,0,2,4,5,4,5
12010016,天津中皓海会计师事务所,天津市河西区解放南路富裕大厦1-907,陶海存,18202254158,12010016,天津财政局/厅,津财会（2008）33号,2008-11-21,陶海存,30.0,普通合伙,陶海存,0,2,4,8,4,8
12000036,天津倚天会计师事务所有限公司,天津市河西区宾水道增9号环渤海发展中心A座15层,姚琦,022-23394316,12000036,市财政局,财会协〔1999〕34号,1999-10-20,彭志国,500.0,有限责任,彭志国,7,8,83,33,129,92
12000032,天津市津华有限责任会计师事务所,天津市和平区大沽北路138号金融广场大厦A座7楼,王晨,022-23398708,12000032,市财政局,财会协〔1999〕87,1999-12-30,许铮,50.0,有限责任,许铮,2,6,42,23,47,23
12010015,天津滨海火炬会计师事务所有限公司,天津华苑产业园华天道6号海泰信息广场H座105室,卢建丽,58389061-0,12010015,天津财政局/厅,津财会（2008）32号,2019-07-21,卢建丽,50.0,有限责任,卢建丽,0,5,9,16,9,16
12010014,天津康永联合会计师事务所（普通合伙）,天津开发区洞庭路58号融汇大厦1005室,盖占魁,66299891,12010014,天津财政局/厅,津财会（2008）27号,2008-08-25,盖占魁,30.0,普通合伙,盖占魁,0,2,7,13,7,13
12000028,天津中兴财有限责任会计师事务所,天津市河西区环湖中路滨湖大厦1908室,张凤君,022-23358789,12000028,市财政局,财会协〔1999〕61号,1999-12-17,郭杰,50.0,有限责任,郭杰,0,5,6,2,6,2
12010011,中审华会计师事务所（特殊普通合伙）,天津市和平区解放北路188号信达广场52层,李菁,022-23559021,12010011,天津市财政局,津财会〔2007〕27号,2007-12-27,方文森,1620.0,特殊合伙,方文森,18,92,183,252,728,1194
12010010,天津联成会计师事务所有限责任公司,天津自贸试验区（天津港保税区）天保大道210号太平洋国际汽车城二层256室,张丽,15222707691,12010010,天津市财政局,津财会〔2007〕28号,0021-12-27,张秀英,500.0,有限责任,张秀英,0,5,9,14,9,14
12010012,天津天坤会计师事务所有限公司,天津市东丽开发区一经路天合家园5-304,卢海林,022-24966543,12010012,天津市财政局,津财会〔2008〕6号,2008-01-24,王春钢,100.0,有限责任,卢海林,0,5,15,7,15,7
12000080,天津中拓会计师事务所有限公司,天津市河北区望海楼街金辰园8-34-201-204,郝裕玲,022-24436809,12000080,天津市财政局,津财会〔2005〕23号,2005-11-04,郝裕玲,200.0,有限责任,郝裕玲,0,5,22,21,22,21
12000089,天津市君天会计师事务所有限公司,天津市河西区利民道红波公寓综合楼,王慷,022-23393180,12000089,天津市财政局,津财会〔2007〕14号,2007-04-29,王慷,30.0,有限责任,王慷,0,6,20,12,20,12
12000087,天津天权联合会计师事务所,天津市滨海新区大港世纪大道88号409,吴涛,022-63228237,12000087,天津市财政局,津财会〔2006〕17号,2006-12-19,吴涛,100.0,普通合伙,吴涛,0,2,8,14,8,14
12000076,天津普天联合会计师事务所,天津市河西区友谊北路51号合众大厦A1201,杜永广,022-23351718,12000076,天津市财政局,津财会〔2004〕22号,2004-09-30,杜永广,200.0,普通合伙,杜永广,0,2,13,12,13,12
12000042,天津市兴业有限责任会计师事务所,天津市河西区友谊北路广银大厦1707,焦玉芹,022-23535700,12000042,市财政局,财会协〔1999〕60号,1999-12-14,田丽华,100.0,有限责任,田丽华,0,5,28,13,28,13
12000083,天津津海联合会计师事务所（普通合伙）,天津市河东区六纬路万隆中心大厦A座1301室,梁德,022-24150387,12000083,天津市财政局,津财会〔2006〕4号,2006-03-24,梁德,200.0,普通合伙,梁德,0,2,24,9,24,9
12020008,天津合安会计师事务所（普通合伙）,天津市滨海新区中心商务区营口道泛华国际大厦7层C-6房间,崔贤军,13820740200,12020008,天津财政局/厅,津财会[2013]34号,2013-12-10,崔贤军,30.0,普通合伙,崔贤军,0,2,4,4,4,4
12020009,天津佰信会计师事务所（普通合伙）,天津市蓟州区渔阳镇东方商厦309室,王辉,29196158,12020009,天津财政局/厅,津财法（2018）33号,2018-09-13,王辉,10.0,普通合伙,王辉,0,0,3,0,3,0
12020007,天津乾宁联合会计师事务所（普通合伙）,天津市静海区静海镇胜利大街17号,田鹏志,28947878,12020007,天津财政局/厅,津财会（2008）35号,2008-12-23,田鹏志,0.0,普通合伙,田鹏志,0,2,3,2,3,2
12010062,天津富达会计师事务所（普通合伙）,天津滨海高新区华苑产业园区桂苑路18号2-104,王颖,13820721411,12010062,天津财政局/厅,津财准（2019）7号,2019-06-19,王颖,0.0,普通合伙,王颖,0,0,2,0,2,0
12010061,天津津桦会计师事务所有限责任公司,天津市和平区小白楼街道大沽路138号A-706,王晨,23398708,12010061,天津财政局/厅,津财准（2019）6号,2019-06-19,张树礼,100.0,有限责任,张树礼,0,0,5,0,5,0
